Level	Country	Bending	Reuse	Variance of Reuse
20	HUN	0.7	0.544515074	7.74E-05
21	HUN	0.7	0.543801232	7.34E-05
22	HUN	0.7	0.54446698	1.26E-04
23	HUN	0.7	0.544876142	8.04E-05
24	HUN	0.7	0.546909273	5.25E-05
25	HUN	0.7	0.547533586	4.67E-05
26	HUN	0.7	0.54629424	4.70E-05
27	HUN	0.7	0.547584703	3.25E-05
28	HUN	0.7	0.545459196	1.65E-05
29	HUN	0.7	0.54667602	2.06E-05
30	HUN	0.7	0.548218079	7.98E-06
31	HUN	0.7	0.548632818	6.24E-06
32	HUN	0.7	0.548318169	3.88E-06
33	HUN	0.7	0.548201391	2.09E-06
34	HUN	0.7	0.548160813	9.53E-11
35	HUN	0.7	0.548158091	5.82E-32
1	HUN	0.8	0.5924471	5.18E-25
2	HUN	0.8	0.591685361	1.67E-05
3	HUN	0.8	0.592123859	1.68E-05
4	HUN	0.8	0.591798651	1.78E-05
5	HUN	0.8	0.59251321	2.21E-05
6	HUN	0.8	0.593137225	2.99E-05
7	HUN	0.8	0.592942376	2.38E-05
8	HUN	0.8	0.593168524	2.94E-05
9	HUN	0.8	0.588229626	7.04E-05
10	HUN	0.8	0.587957071	4.10E-05
11	HUN	0.8	0.586741929	5.29E-05
12	HUN	0.8	0.586218146	3.77E-05
13	HUN	0.8	0.582810716	9.00E-05
14	HUN	0.8	0.581904738	9.51E-05
15	HUN	0.8	0.579940148	8.36E-05
16	HUN	0.8	0.580451148	8.25E-05
17	HUN	0.8	0.580501446	8.63E-05
18	HUN	0.8	0.581393653	1.03E-04
19	HUN	0.8	0.579145782	1.16E-04
20	HUN	0.8	0.579056235	1.08E-04
21	HUN	0.8	0.577356264	9.77E-05
22	HUN	0.8	0.57645653	1.62E-04
23	HUN	0.8	0.576474902	1.23E-04
24	HUN	0.8	0.578086991	7.78E-05
25	HUN	0.8	0.578477851	7.06E-05
26	HUN	0.8	0.576610182	4.75E-05
27	HUN	0.8	0.577394198	4.16E-05
28	HUN	0.8	0.574056894	2.74E-05
29	HUN	0.8	0.57469218	3.59E-05
30	HUN	0.8	0.57543775	1.26E-05
31	HUN	0.8	0.575669353	9.44E-06
32	HUN	0.8	0.575066703	7.34E-06
33	HUN	0.8	0.574727933	5.46E-06
34	HUN	0.8	0.57356973	8.09E-11
35	HUN	0.8	0.573569273	5.97E-32
1	HUN	0.9	0.659274408	1.77E-26
2	HUN	0.9	0.658335463	8.05E-06
3	HUN	0.9	0.658324668	6.74E-06
4	HUN	0.9	0.657858967	6.50E-06
5	HUN	0.9	0.657566382	1.27E-05
6	HUN	0.9	0.657623017	1.38E-05
7	HUN	0.9	0.65581515	2.69E-05
8	HUN	0.9	0.653984845	4.38E-05
9	HUN	0.9	0.644512072	1.07E-04
10	HUN	0.9	0.643564973	6.36E-05
11	HUN	0.9	0.64090003	7.48E-05
12	HUN	0.9	0.63907791	4.53E-05
13	HUN	0.9	0.633036928	1.42E-04
14	HUN	0.9	0.630842119	1.50E-04
15	HUN	0.9	0.626711059	1.60E-04
16	HUN	0.9	0.626811635	1.53E-04
17	HUN	0.9	0.626388286	1.55E-04
18	HUN	0.9	0.62615765	1.80E-04
19	HUN	0.9	0.622098682	2.02E-04
20	HUN	0.9	0.621809777	1.95E-04
21	HUN	0.9	0.618900066	1.78E-04
22	HUN	0.9	0.616199342	2.60E-04
23	HUN	0.9	0.615636621	2.34E-04
24	HUN	0.9	0.616499087	1.65E-04
25	HUN	0.9	0.616619751	1.58E-04
26	HUN	0.9	0.613796334	7.66E-05
27	HUN	0.9	0.614166708	7.54E-05
28	HUN	0.9	0.608601584	6.54E-05
29	HUN	0.9	0.608553013	7.88E-05
30	HUN	0.9	0.608143024	2.99E-05
31	HUN	0.9	0.608225604	2.56E-05
32	HUN	0.9	0.60719266	2.23E-05
33	HUN	0.9	0.606462541	2.06E-05
34	HUN	0.9	0.603605004	6.13E-11
35	HUN	0.9	0.603607962	2.04E-32
1	HUN	1	0.742711123	2.52E-28
2	HUN	1	0.742788214	1.02E-08
3	HUN	1	0.742815635	7.01E-09
4	HUN	1	0.742269752	3.38E-06
5	HUN	1	0.74082656	1.54E-05
6	HUN	1	0.740150871	3.90E-05
7	HUN	1	0.734063489	1.64E-04
8	HUN	1	0.729604299	1.78E-04
9	HUN	1	0.713157861	1.85E-04
10	HUN	1	0.711947771	1.19E-04
11	HUN	1	0.70732367	1.63E-04
12	HUN	1	0.702885725	8.79E-05
13	HUN	1	0.695068906	2.50E-04
14	HUN	1	0.691570962	2.41E-04
15	HUN	1	0.685383812	3.27E-04
16	HUN	1	0.684772608	3.15E-04
17	HUN	1	0.682746499	2.83E-04
18	HUN	1	0.68083688	3.40E-04
19	HUN	1	0.675844301	3.84E-04
20	HUN	1	0.67564826	3.80E-04
21	HUN	1	0.670934386	3.16E-04
22	HUN	1	0.666260361	4.25E-04
23	HUN	1	0.665344545	4.29E-04
24	HUN	1	0.66556372	3.36E-04
25	HUN	1	0.665355458	3.29E-04
26	HUN	1	0.661415246	1.72E-04
27	HUN	1	0.661498038	1.69E-04
28	HUN	1	0.652376694	1.64E-04
29	HUN	1	0.651276432	1.76E-04
30	HUN	1	0.649584406	7.05E-05
31	HUN	1	0.649438319	6.61E-05
32	HUN	1	0.647636115	5.63E-05
33	HUN	1	0.646210061	5.42E-05
34	HUN	1	0.641199771	1.62E-10
35	HUN	1	0.641208403	8.07E-32
1	IDN	0	0.172511948	4.10E-09
2	IDN	0	0.172732796	3.73E-05
3	IDN	0	0.172420007	7.83E-05
4	IDN	0	0.173574762	7.11E-05
5	IDN	0	0.174816006	8.81E-05
6	IDN	0	0.173229264	8.21E-05
7	IDN	0	0.171834642	7.10E-05
8	IDN	0	0.172692472	1.17E-04
9	IDN	0	0.171665067	8.11E-05
10	IDN	0	0.171795206	8.88E-05
11	IDN	0	0.173778308	9.50E-05
12	IDN	0	0.173496732	1.24E-04
13	IDN	0	0.175772157	1.61E-04
14	IDN	0	0.174755613	1.22E-04
15	IDN	0	0.175499718	1.15E-04
16	IDN	0	0.176434041	1.17E-04
17	IDN	0	0.176912197	1.00E-04
18	IDN	0	0.17849625	1.22E-04
19	IDN	0	0.180060172	1.09E-04
20	IDN	0	0.180851584	1.07E-04
21	IDN	0	0.182920547	7.17E-05
22	IDN	0	0.182702103	9.81E-05
23	IDN	0	0.183189812	1.08E-04
24	IDN	0	0.185078944	7.39E-05
25	IDN	0	0.185524692	5.95E-05
26	IDN	0	0.184833461	5.81E-05
27	IDN	0	0.184917432	5.34E-05
28	IDN	0	0.186337748	1.65E-05
29	IDN	0	0.187732295	1.54E-05
30	IDN	0	0.186272231	1.08E-05
31	IDN	0	0.186482908	4.68E-06
32	IDN	0	0.187850991	2.80E-06
33	IDN	0	0.188022981	5.49E-10
34	IDN	0	0.188014593	9.78E-11
35	IDN	0	0.18780357	3.08E-33
1	IDN	0.1	0.185051821	1.69E-11
2	IDN	0.1	0.184898402	3.93E-05
3	IDN	0.1	0.184442336	8.60E-05
4	IDN	0.1	0.185532788	7.78E-05
5	IDN	0.1	0.186727531	9.68E-05
6	IDN	0.1	0.184630547	9.35E-05
7	IDN	0.1	0.182912789	7.68E-05
8	IDN	0.1	0.183555956	1.30E-04
9	IDN	0.1	0.182232087	8.96E-05
10	IDN	0.1	0.182154201	9.84E-05
11	IDN	0.1	0.183925756	1.06E-04
12	IDN	0.1	0.183561171	1.36E-04
13	IDN	0.1	0.185725149	1.75E-04
14	IDN	0.1	0.184275538	1.30E-04
15	IDN	0.1	0.184817877	1.18E-04
16	IDN	0.1	0.185646923	1.19E-04
17	IDN	0.1	0.185915242	1.01E-04
18	IDN	0.1	0.187338716	1.26E-04
19	IDN	0.1	0.188711611	1.10E-04
20	IDN	0.1	0.189408996	1.05E-04
21	IDN	0.1	0.191382859	7.18E-05
22	IDN	0.1	0.190906845	1.02E-04
23	IDN	0.1	0.191295307	1.13E-04
24	IDN	0.1	0.193040346	7.87E-05
25	IDN	0.1	0.193275242	6.30E-05
26	IDN	0.1	0.192379376	6.23E-05
27	IDN	0.1	0.192419407	5.75E-05
28	IDN	0.1	0.193758465	1.89E-05
29	IDN	0.1	0.195139026	1.63E-05
30	IDN	0.1	0.193489602	1.06E-05
31	IDN	0.1	0.193584538	5.24E-06
32	IDN	0.1	0.194911294	3.04E-06
33	IDN	0.1	0.195035687	5.49E-10
34	IDN	0.1	0.195026557	1.02E-10
35	IDN	0.1	0.195018248	6.51E-33
1	IDN	0.2	0.20038304	1.24E-13
2	IDN	0.2	0.199741829	4.26E-05
3	IDN	0.2	0.199132161	9.62E-05
4	IDN	0.2	0.200169102	8.71E-05
5	IDN	0.2	0.201213569	1.09E-04
6	IDN	0.2	0.198541981	1.09E-04
7	IDN	0.2	0.19641378	8.50E-05
8	IDN	0.2	0.196753483	1.47E-04
9	IDN	0.2	0.195100531	1.02E-04
10	IDN	0.2	0.194763539	1.12E-04
11	IDN	0.2	0.19624015	1.20E-04
12	IDN	0.2	0.195773361	1.51E-04
13	IDN	0.2	0.197814395	1.94E-04
14	IDN	0.2	0.195810465	1.42E-04
15	IDN	0.2	0.196113381	1.24E-04
16	IDN	0.2	0.196796218	1.23E-04
17	IDN	0.2	0.196790125	1.04E-04
18	IDN	0.2	0.198029229	1.33E-04
19	IDN	0.2	0.199157047	1.13E-04
20	IDN	0.2	0.199720179	1.04E-04
21	IDN	0.2	0.20155742	7.34E-05
22	IDN	0.2	0.200803011	1.07E-04
23	IDN	0.2	0.201075837	1.19E-04
24	IDN	0.2	0.202639261	8.50E-05
25	IDN	0.2	0.202638333	6.83E-05
26	IDN	0.2	0.201494655	6.83E-05
27	IDN	0.2	0.201486929	6.32E-05
28	IDN	0.2	0.202682382	2.23E-05
29	IDN	0.2	0.204039096	1.80E-05
30	IDN	0.2	0.202167953	1.08E-05
31	IDN	0.2	0.202114123	5.96E-06
32	IDN	0.2	0.203393117	3.44E-06
33	IDN	0.2	0.203447057	5.59E-10
34	IDN	0.2	0.203438199	1.03E-10
35	IDN	0.2	0.203436069	5.14E-33
1	IDN	0.3	0.219386333	6.83E-16
2	IDN	0.3	0.218116378	4.75E-05
3	IDN	0.3	0.217323807	1.09E-04
4	IDN	0.3	0.218281947	9.93E-05
5	IDN	0.3	0.219082645	1.26E-04
6	IDN	0.3	0.215711767	1.30E-04
7	IDN	0.3	0.213067013	9.60E-05
8	IDN	0.3	0.212967611	1.70E-04
9	IDN	0.3	0.210810641	1.23E-04
10	IDN	0.3	0.210145264	1.35E-04
11	IDN	0.3	0.21115138	1.45E-04
12	IDN	0.3	0.210559678	1.78E-04
13	IDN	0.3	0.212424262	2.25E-04
14	IDN	0.3	0.209833022	1.61E-04
15	IDN	0.3	0.209791455	1.34E-04
16	IDN	0.3	0.210163807	1.33E-04
17	IDN	0.3	0.209782434	1.09E-04
18	IDN	0.3	0.21078174	1.45E-04
19	IDN	0.3	0.211472454	1.18E-04
20	IDN	0.3	0.211951094	1.04E-04
21	IDN	0.3	0.213616166	7.67E-05
22	IDN	0.3	0.212542973	1.16E-04
23	IDN	0.3	0.212683438	1.28E-04
24	IDN	0.3	0.21398403	9.36E-05
25	IDN	0.3	0.213617085	7.56E-05
26	IDN	0.3	0.212196565	7.58E-05
27	IDN	0.3	0.212081343	6.96E-05
28	IDN	0.3	0.213057393	2.66E-05
29	IDN	0.3	0.214331613	2.05E-05
30	IDN	0.3	0.212217743	1.17E-05
31	IDN	0.3	0.211944614	6.86E-06
32	IDN	0.3	0.213155272	3.91E-06
33	IDN	0.3	0.213128949	5.71E-10
34	IDN	0.3	0.213120656	1.04E-10
35	IDN	0.3	0.213118683	4.63E-33
1	IDN	0.4	0.24140143	1.54E-17
2	IDN	0.4	0.239408378	5.38E-05
3	IDN	0.4	0.238420293	1.24E-04
4	IDN	0.4	0.239282182	1.14E-04
5	IDN	0.4	0.239817313	1.46E-04
6	IDN	0.4	0.235647493	1.56E-04
7	IDN	0.4	0.232449598	1.09E-04
8	IDN	0.4	0.231758144	2.01E-04
9	IDN	0.4	0.229079862	1.54E-04
10	IDN	0.4	0.227997039	1.69E-04
11	IDN	0.4	0.228553059	1.80E-04
12	IDN	0.4	0.227821847	2.13E-04
13	IDN	0.4	0.229446266	2.66E-04
14	IDN	0.4	0.226129676	1.89E-04
15	IDN	0.4	0.225790768	1.48E-04
16	IDN	0.4	0.226036569	1.47E-04
17	IDN	0.4	0.225208192	1.15E-04
18	IDN	0.4	0.225826149	1.55E-04
19	IDN	0.4	0.226171353	1.24E-04
20	IDN	0.4	0.226294583	1.01E-04
21	IDN	0.4	0.227763646	7.95E-05
22	IDN	0.4	0.226330049	1.23E-04
23	IDN	0.4	0.226322087	1.37E-04
24	IDN	0.4	0.227400909	1.03E-04
25	IDN	0.4	0.226672973	8.48E-05
26	IDN	0.4	0.224930798	8.58E-05
27	IDN	0.4	0.22477356	7.77E-05
28	IDN	0.4	0.225583787	3.24E-05
29	IDN	0.4	0.226826085	2.34E-05
30	IDN	0.4	0.224425381	1.24E-05
31	IDN	0.4	0.223987847	8.02E-06
32	IDN	0.4	0.225097065	4.51E-06
33	IDN	0.4	0.224971474	5.82E-10
34	IDN	0.4	0.224964327	1.02E-10
35	IDN	0.4	0.224963194	5.04E-33
1	IDN	0.5	0.268223989	7.36E-19
2	IDN	0.5	0.265372465	6.23E-05
3	IDN	0.5	0.264169599	1.41E-04
4	IDN	0.5	0.264906299	1.31E-04
5	IDN	0.5	0.265181597	1.71E-04
6	IDN	0.5	0.260063704	1.91E-04
7	IDN	0.5	0.256302357	1.26E-04
8	IDN	0.5	0.254643355	2.45E-04
9	IDN	0.5	0.251445961	2.04E-04
10	IDN	0.5	0.24986005	2.23E-04
11	IDN	0.5	0.249737318	2.36E-04
12	IDN	0.5	0.248870738	2.68E-04
13	IDN	0.5	0.250162178	3.28E-04
14	IDN	0.5	0.245904767	2.35E-04
15	IDN	0.5	0.245101014	1.75E-04
16	IDN	0.5	0.244978256	1.77E-04
17	IDN	0.5	0.243588852	1.29E-04
18	IDN	0.5	0.243690797	1.73E-04
19	IDN	0.5	0.243446559	1.34E-04
20	IDN	0.5	0.243230251	1.01E-04
21	IDN	0.5	0.244475947	8.53E-05
22	IDN	0.5	0.242594164	1.33E-04
23	IDN	0.5	0.242418233	1.49E-04
24	IDN	0.5	0.243181965	1.15E-04
25	IDN	0.5	0.241900906	9.62E-05
26	IDN	0.5	0.239812794	9.77E-05
27	IDN	0.5	0.239542092	8.58E-05
28	IDN	0.5	0.240121574	3.93E-05
29	IDN	0.5	0.241261989	2.72E-05
30	IDN	0.5	0.238562242	1.39E-05
31	IDN	0.5	0.237888094	9.44E-06
32	IDN	0.5	0.238853089	5.13E-06
33	IDN	0.5	0.23861689	5.99E-10
34	IDN	0.5	0.238611081	1.06E-10
35	IDN	0.5	0.23861123	4.29E-33
1	IDN	0.6	0.302815554	2.95E-20
2	IDN	0.6	0.298906176	7.36E-05
3	IDN	0.6	0.297462647	1.59E-04
4	IDN	0.6	0.298021791	1.52E-04
5	IDN	0.6	0.297770994	2.00E-04
6	IDN	0.6	0.291473269	2.33E-04
7	IDN	0.6	0.286946386	1.50E-04
8	IDN	0.6	0.284079193	3.18E-04
9	IDN	0.6	0.280063029	2.99E-04
10	IDN	0.6	0.277678909	3.29E-04
11	IDN	0.6	0.276641488	3.42E-04
12	IDN	0.6	0.275522016	3.74E-04
13	IDN	0.6	0.276344126	4.43E-04
14	IDN	0.6	0.271000087	3.26E-04
15	IDN	0.6	0.269645559	2.33E-04
16	IDN	0.6	0.26917667	2.40E-04
17	IDN	0.6	0.266856745	1.56E-04
18	IDN	0.6	0.266191872	2.00E-04
19	IDN	0.6	0.26513408	1.49E-04
20	IDN	0.6	0.264421866	1.02E-04
21	IDN	0.6	0.26541086	9.31E-05
22	IDN	0.6	0.263110138	1.48E-04
23	IDN	0.6	0.262743413	1.66E-04
24	IDN	0.6	0.263111855	1.32E-04
25	IDN	0.6	0.26102132	1.11E-04
26	IDN	0.6	0.258552863	1.13E-04
27	IDN	0.6	0.258112773	9.53E-05
28	IDN	0.6	0.258418973	4.84E-05
29	IDN	0.6	0.259391697	3.24E-05
30	IDN	0.6	0.256347517	1.65E-05
31	IDN	0.6	0.255380605	1.13E-05
32	IDN	0.6	0.256126493	5.85E-06
33	IDN	0.6	0.255757592	6.32E-10
34	IDN	0.6	0.255753987	1.27E-10
35	IDN	0.6	0.255756425	6.30E-33
1	IDN	0.7	0.347207848	1.13E-21
2	IDN	0.7	0.34184649	8.36E-05
3	IDN	0.7	0.340341027	1.72E-04
4	IDN	0.7	0.340504568	1.65E-04
5	IDN	0.7	0.339820983	2.27E-04
6	IDN	0.7	0.332155429	2.84E-04
7	IDN	0.7	0.326854654	1.85E-04
8	IDN	0.7	0.321979683	4.48E-04
9	IDN	0.7	0.317159489	4.77E-04
10	IDN	0.7	0.313707646	5.30E-04
11	IDN	0.7	0.311467118	5.47E-04
12	IDN	0.7	0.310297705	5.76E-04
13	IDN	0.7	0.310462711	6.57E-04
14	IDN	0.7	0.303552723	5.08E-04
15	IDN	0.7	0.301351097	3.57E-04
16	IDN	0.7	0.300353385	3.78E-04
17	IDN	0.7	0.296695296	2.16E-04
18	IDN	0.7	0.294826892	2.41E-04
19	IDN	0.7	0.292669842	1.76E-04
20	IDN	0.7	0.291279197	1.11E-04
21	IDN	0.7	0.291971179	1.09E-04
22	IDN	0.7	0.28914673	1.70E-04
23	IDN	0.7	0.288547998	1.92E-04
24	IDN	0.7	0.288441918	1.57E-04
25	IDN	0.7	0.28511681	1.27E-04
26	IDN	0.7	0.282234076	1.31E-04
27	IDN	0.7	0.2815453	1.05E-04
28	IDN	0.7	0.281558774	5.97E-05
29	IDN	0.7	0.282274733	3.89E-05
30	IDN	0.7	0.278853669	2.08E-05
31	IDN	0.7	0.277532011	1.36E-05
32	IDN	0.7	0.277940742	6.56E-06
33	IDN	0.7	0.277414493	7.13E-10
34	IDN	0.7	0.277414187	2.02E-10
35	IDN	0.7	0.27742031	8.53E-33
1	IDN	0.8	0.406484553	5.18E-23
2	IDN	0.8	0.400265025	9.40E-05
3	IDN	0.8	0.398397214	1.73E-04
4	IDN	0.8	0.398470034	1.75E-04
5	IDN	0.8	0.397212244	2.37E-04
6	IDN	0.8	0.387722571	3.59E-04
7	IDN	0.8	0.382049892	2.42E-04
8	IDN	0.8	0.373543082	7.29E-04
9	IDN	0.8	0.367873362	8.63E-04
10	IDN	0.8	0.362455295	9.65E-04
11	IDN	0.8	0.35838921	9.95E-04
12	IDN	0.8	0.357117131	0.001017946
13	IDN	0.8	0.355860953	0.001098341
14	IDN	0.8	0.34708709	8.99E-04
15	IDN	0.8	0.344073487	6.64E-04
16	IDN	0.8	0.34240103	7.12E-04
17	IDN	0.8	0.336119024	3.42E-04
18	IDN	0.8	0.33272963	3.17E-04
19	IDN	0.8	0.329122708	2.42E-04
20	IDN	0.8	0.32660851	1.47E-04
21	IDN	0.8	0.327135317	1.54E-04
22	IDN	0.8	0.323723468	2.23E-04
23	IDN	0.8	0.322940284	2.55E-04
24	IDN	0.8	0.32215573	2.09E-04
25	IDN	0.8	0.316914009	1.45E-04
26	IDN	0.8	0.313679642	1.53E-04
27	IDN	0.8	0.312618287	1.15E-04
28	IDN	0.8	0.312382772	7.41E-05
29	IDN	0.8	0.312706278	4.71E-05
30	IDN	0.8	0.30885356	2.79E-05
31	IDN	0.8	0.307091366	1.70E-05
32	IDN	0.8	0.306945464	7.27E-06
33	IDN	0.8	0.306244126	1.43E-09
34	IDN	0.8	0.306267382	4.42E-10
35	IDN	0.8	0.306279684	7.84E-33
1	IDN	0.9	0.49104422	2.04E-24
2	IDN	0.9	0.484333203	8.74E-05
3	IDN	0.9	0.482643773	1.37E-04
4	IDN	0.9	0.482448749	1.40E-04
5	IDN	0.9	0.480347043	1.86E-04
6	IDN	0.9	0.4686279	5.44E-04
7	IDN	0.9	0.463512189	4.52E-04
8	IDN	0.9	0.447885589	0.001537957
9	IDN	0.9	0.441915488	0.001911182
10	IDN	0.9	0.433567312	0.002139791
11	IDN	0.9	0.425990446	0.002217861
12	IDN	0.9	0.424644475	0.00222905
13	IDN	0.9	0.420399013	0.002246043
14	IDN	0.9	0.409386798	0.001988111
15	IDN	0.9	0.403682116	0.001407389
16	IDN	0.9	0.401866553	0.001585168
17	IDN	0.9	0.391217827	6.60E-04
18	IDN	0.9	0.385745332	5.05E-04
19	IDN	0.9	0.380066698	4.42E-04
20	IDN	0.9	0.376010063	3.22E-04
21	IDN	0.9	0.376476532	3.22E-04
22	IDN	0.9	0.371812849	3.55E-04
23	IDN	0.9	0.370794771	4.00E-04
24	IDN	0.9	0.369662751	3.62E-04
25	IDN	0.9	0.361217539	1.62E-04
26	IDN	0.9	0.357798446	1.76E-04
27	IDN	0.9	0.356096304	1.28E-04
28	IDN	0.9	0.355714062	9.63E-05
29	IDN	0.9	0.355311728	5.70E-05
30	IDN	0.9	0.3510019	4.14E-05
31	IDN	0.9	0.348685785	2.52E-05
32	IDN	0.9	0.347546393	8.85E-06
33	IDN	0.9	0.346595963	1.83E-08
34	IDN	0.9	0.346680058	9.79E-10
35	IDN	0.9	0.346701093	5.10E-33
1	IDN	1	0.619013482	3.29E-26
2	IDN	1	0.610302563	3.47E-04
3	IDN	1	0.609927025	3.35E-04
4	IDN	1	0.608786553	2.91E-04
5	IDN	1	0.601931151	5.38E-04
6	IDN	1	0.580779892	0.001757073
7	IDN	1	0.569949483	0.001384841
8	IDN	1	0.547849084	0.003648635
9	IDN	1	0.541588362	0.004377247
10	IDN	1	0.527582869	0.004452487
11	IDN	1	0.514801281	0.004554381
12	IDN	1	0.514284746	0.004758329
13	IDN	1	0.506553246	0.004761863
14	IDN	1	0.493031523	0.004129849
15	IDN	1	0.481756273	0.002181828
16	IDN	1	0.479533342	0.002482918
17	IDN	1	0.467363874	0.001181964
18	IDN	1	0.4601185	7.56E-04
19	IDN	1	0.452625722	7.62E-04
20	IDN	1	0.44609948	5.91E-04
21	IDN	1	0.444872556	4.03E-04
22	IDN	1	0.439847019	5.22E-04
23	IDN	1	0.438551596	5.74E-04
24	IDN	1	0.436929503	5.32E-04
25	IDN	1	0.425563266	2.03E-04
26	IDN	1	0.422372522	2.16E-04
27	IDN	1	0.42018249	1.91E-04
28	IDN	1	0.420107066	1.65E-04
29	IDN	1	0.41838834	9.14E-05
30	IDN	1	0.413755799	8.24E-05
31	IDN	1	0.41070987	5.13E-05
32	IDN	1	0.407586414	7.55E-06
33	IDN	1	0.407084463	1.85E-08
34	IDN	1	0.407148602	2.04E-08
35	IDN	1	0.407185161	2.41E-32
1	IND	0	0.12971594	2.46E-08
2	IND	0	0.13025178	6.41E-05
3	IND	0	0.137162385	1.75E-04
4	IND	0	0.139730581	2.32E-04
5	IND	0	0.143122068	2.74E-04
6	IND	0	0.144101373	2.93E-04
7	IND	0	0.145447022	2.98E-04
8	IND	0	0.146259914	2.87E-04
9	IND	0	0.148798245	2.87E-04
10	IND	0	0.154076707	3.65E-04
11	IND	0	0.154129001	3.64E-04
12	IND	0	0.157991348	3.09E-04
13	IND	0	0.161267408	2.95E-04
14	IND	0	0.161694815	2.42E-04
15	IND	0	0.162472861	2.20E-04
16	IND	0	0.163181817	2.49E-04
17	IND	0	0.164518072	2.50E-04
18	IND	0	0.166186683	2.31E-04
19	IND	0	0.168584349	2.08E-04
20	IND	0	0.166370743	2.18E-04
21	IND	0	0.170601599	2.60E-04
22	IND	0	0.172149972	2.43E-04
23	IND	0	0.172203738	2.81E-04
24	IND	0	0.172014112	3.09E-04
25	IND	0	0.176136055	2.90E-04
26	IND	0	0.176543472	3.07E-04
27	IND	0	0.179936647	2.84E-04
28	IND	0	0.186449706	2.35E-04
29	IND	0	0.189229547	2.65E-04
30	IND	0	0.19698254	3.88E-05
31	IND	0	0.197869912	2.53E-05
32	IND	0	0.198638595	2.40E-05
33	IND	0	0.200659441	8.85E-06
34	IND	0	0.201588067	1.20E-07
35	IND	0	0.200562815	2.99E-33
1	IND	0.1	0.140242949	1.69E-10
2	IND	0.1	0.140603328	7.16E-05
3	IND	0.1	0.147276128	1.82E-04
4	IND	0.1	0.149934544	2.46E-04
5	IND	0.1	0.153163214	2.90E-04
6	IND	0.1	0.15410044	3.12E-04
7	IND	0.1	0.155391881	3.17E-04
8	IND	0.1	0.156273163	3.10E-04
9	IND	0.1	0.158708506	3.02E-04
10	IND	0.1	0.163875871	3.68E-04
11	IND	0.1	0.163833999	3.64E-04
12	IND	0.1	0.167616539	3.14E-04
13	IND	0.1	0.17086381	2.97E-04
14	IND	0.1	0.171202533	2.43E-04
15	IND	0.1	0.171938127	2.20E-04
16	IND	0.1	0.172693753	2.45E-04
17	IND	0.1	0.173965385	2.43E-04
18	IND	0.1	0.175586072	2.26E-04
19	IND	0.1	0.177872976	2.05E-04
20	IND	0.1	0.175580634	2.12E-04
21	IND	0.1	0.179898396	2.49E-04
22	IND	0.1	0.181358419	2.36E-04
23	IND	0.1	0.181495779	2.70E-04
24	IND	0.1	0.18100206	3.05E-04
25	IND	0.1	0.18506689	2.80E-04
26	IND	0.1	0.185490071	3.00E-04
27	IND	0.1	0.188851995	2.77E-04
28	IND	0.1	0.195272565	2.26E-04
29	IND	0.1	0.198020935	2.55E-04
30	IND	0.1	0.20536557	4.07E-05
31	IND	0.1	0.206202893	2.62E-05
32	IND	0.1	0.206991369	2.47E-05
33	IND	0.1	0.208998099	9.27E-06
34	IND	0.1	0.209949532	1.45E-07
35	IND	0.1	0.210014778	2.40E-33
1	IND	0.2	0.153833576	1.70E-12
2	IND	0.2	0.153855189	8.16E-05
3	IND	0.2	0.1602685	1.95E-04
4	IND	0.2	0.163019285	2.66E-04
5	IND	0.2	0.166016013	3.14E-04
6	IND	0.2	0.166977376	3.37E-04
7	IND	0.2	0.168261169	3.41E-04
8	IND	0.2	0.169120098	3.35E-04
9	IND	0.2	0.171457294	3.20E-04
10	IND	0.2	0.176431029	3.69E-04
11	IND	0.2	0.176302519	3.62E-04
12	IND	0.2	0.17995389	3.19E-04
13	IND	0.2	0.183211199	3.00E-04
14	IND	0.2	0.1834086	2.45E-04
15	IND	0.2	0.184097857	2.24E-04
16	IND	0.2	0.184881196	2.44E-04
17	IND	0.2	0.186079006	2.39E-04
18	IND	0.2	0.18778322	2.22E-04
19	IND	0.2	0.189928986	2.01E-04
20	IND	0.2	0.18760966	2.05E-04
21	IND	0.2	0.191921157	2.36E-04
22	IND	0.2	0.193380268	2.23E-04
23	IND	0.2	0.193555763	2.58E-04
24	IND	0.2	0.192722851	3.00E-04
25	IND	0.2	0.196711103	2.71E-04
26	IND	0.2	0.19714559	2.92E-04
27	IND	0.2	0.200464894	2.69E-04
28	IND	0.2	0.206735434	2.16E-04
29	IND	0.2	0.209490309	2.43E-04
30	IND	0.2	0.21630949	4.42E-05
31	IND	0.2	0.217055209	2.79E-05
32	IND	0.2	0.217875308	2.60E-05
33	IND	0.2	0.2198909	9.98E-06
34	IND	0.2	0.220895758	1.73E-07
35	IND	0.2	0.221080233	1.66E-32
1	IND	0.3	0.171448496	7.06E-15
2	IND	0.3	0.170976699	9.46E-05
3	IND	0.3	0.17698805	2.11E-04
4	IND	0.3	0.179839711	2.93E-04
5	IND	0.3	0.182495945	3.46E-04
6	IND	0.3	0.183491362	3.70E-04
7	IND	0.3	0.184754707	3.72E-04
8	IND	0.3	0.185546111	3.68E-04
9	IND	0.3	0.187534725	3.37E-04
10	IND	0.3	0.192206453	3.67E-04
11	IND	0.3	0.191885485	3.60E-04
12	IND	0.3	0.195339828	3.31E-04
13	IND	0.3	0.198597938	3.12E-04
14	IND	0.3	0.198747347	2.55E-04
15	IND	0.3	0.199277153	2.37E-04
